id,zip,member_type,city,state,grad_year,age,maj_prac_focus,college_code,purpose,category,full_state
172339,18031-1692,DO-M,Breinigsville,PA,2010,32,Family Medicine/OMT,118448,Home,2,Pennsylvania
159622,16505-1358,DO-M,Erie,PA,2008,32,Family Medicine/OMT,118453,Home,0,Pennsylvania
29942,16148-2544,DO-M,Hermitage,PA,1972,67,Family Medicine/OMT,118453,Business,0,Pennsylvania
28575,17601-5322,DO-M,Lancaster,PA,1969,71,Family Medicine/OMT,118453,Home,14,Pennsylvania
171629,15301-5067,DO-M,Washington,PA,2010,30,Family Medicine/OMT,118467,Home,2,Pennsylvania
170686,19426-1759,DO-M,Collegeville,PA,2010,30,Family Medicine/OMT,118453,Home,2,Pennsylvania
159203,15857-2728,DO-M,Saint Marys,PA,2008,33,Family Medicine/OMT,118467,Business,3,Pennsylvania
68549,17059-7997,DO-M,Mifflintown,PA,1998,42,Family Medicine/OMT,118453,Home,0,Pennsylvania
171658,16648-1335,DO-M,Hollidaysburg,PA,2010,30,Family Medicine/OMT,118467,Home,2,Pennsylvania
143726,15010-4426,DO-M,Beaver Falls,PA,2005,34,Family Medicine/OMT,118467,Business,0,Pennsylvania
167736,19034-2826,DO-M,Fort Washington,PA,2009,35,Family Medicine/OMT,118453,Home,3,Pennsylvania
165323,16509-8303,DO-M,Erie,PA,2009,31,Family Medicine/OMT,118467,Home,2,Pennsylvania
32845,16127-6124,DO-M,Grove City,PA,1974,72,Family Medicine/OMT,118445,Home,14,Pennsylvania
170835,16630-1120,DO-M,Cresson,PA,2010,30,Family Medicine/OMT,118453,Home,2,Pennsylvania
177947,18974-3519,DO-M,Warminster,PA,2011,29,Family Medicine/OMT,118453,Home,1,Pennsylvania
149354,16428-6169,DO-M,North East,PA,2007,36,Family Medicine/OMT,118467,Home,0,Pennsylvania
170851,16803-,DO-M,State College,PA,2010,30,Family Medicine/OMT,118453,Home,2,Pennsylvania
164471,18013-1646,DO-M,Bangor,PA,2009,30,Family Medicine/OMT,118470,Home,3,Pennsylvania
190918,19008-3512,DO-M,Broomall,PA,2013,30,Family Medicine/OMT,118453,Business,5,Pennsylvania
167760,19342,DO-M,Glen Mills,PA,2010,44,Family Medicine/OMT,118453,Business,2,Pennsylvania
64877,15522-1743,DO-M,Bedford,PA,1995,52,Family Medicine/OMT,118453,Business,0,Pennsylvania
167765,17702-6933,DO-M,S Williamsprt,PA,2009,32,Family Medicine/OMT,118453,Home,3,Pennsylvania
80863,18411-8799,DO-M,Clarks Summit,PA,2001,38,Family Medicine/OMT,118453,Business,0,Pennsylvania
159473,15857-2054,DO-M,Saint Marys,PA,2008,32,Family Medicine/OMT,118453,Home,3,Pennsylvania
167771,19006-3103,DO-M,Huntingdon Valley,PA,2009,30,Family Medicine/OMT,118453,Home,3,Pennsylvania
172299,19130-2504,DO-M,Philadelphia,PA,2010,33,Family Medicine/OMT,118448,Home,2,Pennsylvania
121862,19610-1041,DO-M,Reading,PA,2002,37,Family Medicine/OMT,118453,Business,0,Pennsylvania
73846,15701-3525,DO-M,Indiana,PA,1999,43,Family Medicine/OMT,118463,Business,0,Pennsylvania
121765,19128-3251,DO-M,Philadelphia,PA,2002,44,Family Medicine/OMT,118453,Home,0,Pennsylvania
46402,15237-5861,DO-M,Pittsburgh,PA,1986,52,Family Medicine/OMT,118453,Business,0,Pennsylvania
170632,19454-3623,DO-M,North Wales,PA,2010,29,Family Medicine/OMT,118453,Home,1,Pennsylvania
121715,19446-5721,DO-M,Lansdale,PA,2002,37,Family Medicine/OMT,118453,Home,0,Pennsylvania
184557,16335-2559,DO-M,Meadville,PA,2013,31,Family Medicine/OMT,118467,Business,5,Pennsylvania
178178,15234-2279,DO-M,Pittsburgh,PA,2011,28,Family Medicine/OMT,118458,Home,1,Pennsylvania
124348,17307,DO-M,Biglerville,PA,2003,37,Family Medicine/OMT,118453,Home,0,Pennsylvania
194618,15232-1303,DO-M,Pittsburgh,PA,2013,27,Family Medicine/OMT,118467,Business,5,Pennsylvania
171726,16335-1255,DO-M,Meadville,PA,2010,35,Family Medicine/OMT,118467,Home,2,Pennsylvania
121786,18235-9286,DO-M,Lehighton,PA,2002,40,Family Medicine/OMT,118453,Business,0,Pennsylvania
170690,17315-2783,DO-M,Dover,PA,2010,31,Family Medicine/OMT,118453,Home,2,Pennsylvania
170691,18069-2248,DO-M,Orefield,PA,2010,30,Family Medicine/OMT,118453,Home,2,Pennsylvania
165443,15026-0027,DO-M,Clinton,PA,2009,30,Family Medicine/OMT,118467,Home,3,Pennsylvania
69927,19115-1475,DO-M,Philadelphia,PA,1996,65,Family Medicine/OMT,118463,Business,0,Pennsylvania
170693,19095-1336,DO-M,Wyncote,PA,2010,31,Family Medicine/OMT,118453,Home,2,Pennsylvania
143624,16403-1060,DO-M,Cambridge Springs,PA,2005,34,Family Medicine/OMT,118467,Business,0,Pennsylvania
167700,18976-3011,DO-M,Warrington,PA,2009,31,Family Medicine/OMT,118453,Home,2,Pennsylvania
121798,19525-8878,DO-M,Gilbertsville,PA,2002,40,Family Medicine/OMT,118453,Home,0,Pennsylvania
170709,19064-2033,DO-M,Springfield,PA,2010,29,Family Medicine/OMT,118453,Business,2,Pennsylvania
139497,18969-2009,DO-M,Telford,PA,2004,36,Family Medicine/OMT,118453,Home,0,Pennsylvania
74056,15349-,DO-M,Mount Morris,PA,1999,42,Family Medicine/OMT,118464,Business,0,Pennsylvania
158528,15301-2803,DO-M,Washington,PA,2009,32,Family Medicine/OMT,118459,Home,3,Pennsylvania
179788,17403-4241,DO-M,York,PA,2011,32,Family Medicine/OMT,118439,Home,5,Pennsylvania
124644,15501-8733,DO-M,Somerset,PA,2003,38,Family Medicine/OMT,118467,Business,0,Pennsylvania
167785,19103-3302,DO-M,Philadelphia,PA,2009,30,Family Medicine/OMT,118453,Home,3,Pennsylvania
121823,19562-1214,DO-M,Topton,PA,2002,56,Family Medicine/OMT,118453,Home,0,Pennsylvania
194675,15201-2580,DO-M,Pittsburgh,PA,2013,28,Family Medicine/OMT,118467,Home,5,Pennsylvania
170733,18704-5101,DO-M,Kingston,PA,2010,33,Family Medicine/OMT,118453,Home,1,Pennsylvania
170605,15229-3105,DO-M,Pittsburgh,PA,2010,31,Family Medicine/OMT,118453,Home,2,Pennsylvania
171683,16323-2912,DO-M,Franklin,PA,2010,29,Family Medicine/OMT,118467,Home,2,Pennsylvania
159633,18018-1351,DO-M,Bethlehem,PA,2008,32,Family Medicine/OMT,118453,Home,2,Pennsylvania
170751,19129-1622,DO-M,Philadelphia,PA,2010,31,Family Medicine/OMT,118453,Home,2,Pennsylvania
167807,18518-1525,DO-M,Old Forge,PA,2009,30,Family Medicine/OMT,118453,Home,3,Pennsylvania
159640,19067-4208,DO-M,Yardley,PA,2008,61,Family Medicine/OMT,118453,Home,0,Pennsylvania
34678,19063-5136,DO-M,Media,PA,1976,63,Family Medicine/OMT,118453,Business,0,Pennsylvania
124656,16505-4732,DO-M,Erie,PA,2003,38,Family Medicine/OMT,118467,Business,0,Pennsylvania
165151,15218-1607,DO-M,Pittsburgh,PA,2010,30,Family Medicine/OMT,118459,Home,2,Pennsylvania
171665,17522-8763,DO-M,Ephrata,PA,2010,29,Family Medicine/OMT,118467,Home,2,Pennsylvania
170770,15237-1538,DO-M,Pittsburgh,PA,2010,30,Family Medicine/OMT,118453,Home,2,Pennsylvania
139335,18229-2754,DO-M,Jim Thorpe,PA,2004,36,Family Medicine/OMT,118453,Home,0,Pennsylvania
40583,19074-0009,DO-M,Norwood,PA,1982,59,Family Medicine/OMT,118453,Home,0,Pennsylvania
80969,19508-9490,DO-M,Birdsboro,PA,2002,40,Family Medicine/OMT,118453,Home,0,Pennsylvania
171751,17112-4136,DO-M,Harrisburg,PA,2010,30,Family Medicine/OMT,118467,Home,2,Pennsylvania
121871,17552-7200,DO-M,Mount Joy,PA,2002,40,Family Medicine/OMT,118453,Home,0,Pennsylvania
61610,19148-3841,DO-M,Philadelphia,PA,1994,64,Family Medicine/OMT,118453,Business,0,Pennsylvania
50866,15904-1200,DO-M,Johnstown,PA,1990,51,Family Medicine/OMT,118445,Home,0,Pennsylvania
171239,15349-2305,DO-M,Mount Morris,PA,2010,29,Family Medicine/OMT,118459,Home,2,Pennsylvania
85926,19460-5655,DO-M,Phoenixville,PA,2002,39,Family Medicine/OMT,118467,Home,0,Pennsylvania
26305,16127-1925,DO-M,Grove City,PA,1963,76,Family Medicine/OMT,118446,Home,14,Pennsylvania
164709,19106-1830,DO-M,Philadelphia,PA,2009,31,Family Medicine/OMT,118464,Home,2,Pennsylvania
40449,19480-0275,DO-M,Uwchland,PA,1982,60,Forensic Pathology,118453,Business,0,Pennsylvania
121827,19462-2120,DO-M,Plymouth Meeting,PA,2002,39,Family Medicine,118453,Home,0,Pennsylvania
177886,18078-2617,DO-M,Schnecksville,PA,2011,31,Family Medicine,118453,Home,1,Pennsylvania
40227,19038-7655,DO-M,Glenside,PA,1980,67,Family Medicine,118453,Home,0,Pennsylvania
80737,19444-1743,DO-M,Lafayette Hill,PA,2003,45,Family Medicine,118453,Home,0,Pennsylvania
24192,19046-1158,DO-M,Meadowbrook,PA,1959,83,Family Medicine,118453,Home,14,Pennsylvania
64781,19134-3217,DO-M,Philadelphia,PA,1995,50,Family Medicine,118453,Business,0,Pennsylvania
85800,16668-4900,DO-M,Patton,PA,2002,41,Family Medicine,118467,Home,0,Pennsylvania
176775,16146-3055,DO-M,Sharon,PA,2011,29,Family Medicine,118467,Home,5,Pennsylvania
66500,19440-2226,DO-M,Hatfield,PA,1996,52,Family Medicine,118453,Home,0,Pennsylvania
80739,19067-7716,DO-M,Morrisville,PA,2001,38,Family Medicine,118453,Business,0,Pennsylvania
166226,18064-9114,DO-M,Nazareth,PA,2009,31,Family Medicine,118463,Home,3,Pennsylvania
184087,18104-9682,DO-M,Allentown,PA,2012,29,Family Medicine,118470,Home,5,Pennsylvania
40229,17584-9510,DO-M,Willow Street,PA,1983,58,Family Medicine,118453,Business,0,Pennsylvania
121654,19438-2173,DO-M,Harleysville,PA,2002,37,Family Medicine,118453,Home,1,Pennsylvania
176675,16510-2128,DO-M,Erie,PA,2011,29,Family Medicine,118467,Business,1,Pennsylvania
33255,16510-2128,DO-M,Erie,PA,1975,67,Family Medicine,118446,Business,0,Pennsylvania
159263,19428-2634,DO-M,Conshohocken,PA,2008,31,Family Medicine,118467,Home,0,Pennsylvania
33257,19335-2661,DO-M,Downingtown,PA,1975,64,Family Medicine,118453,Business,0,Pennsylvania
70669,15330-2694,DO-M,Eighty Four,PA,1998,44,Family Medicine,118453,Home,0,Pennsylvania
40236,17602-3223,DO-M,Lancaster,PA,1981,59,Family Medicine,118453,Business,0,Pennsylvania
61409,16055-9703,DO-M,Sarver,PA,1994,66,Family Medicine,118453,Home,0,Pennsylvania
43073,17316-9119,DO-M,East Berlin,PA,1984,56,Family Medicine,118459,Business,43,Pennsylvania
33265,19004-1738,DO-M,Bala Cynwyd,PA,1975,66,Family Medicine,118453,Business,0,Pennsylvania
186309,18966-2167,DO-M,Holland,PA,2012,30,Family Medicine,118453,Home,5,Pennsylvania
46298,18707-1976,DO-M,Mountain Top,PA,1986,53,Family Medicine,118453,Home,0,Pennsylvania
70672,19518-9366,DO-M,Douglassville,PA,1998,42,Family Medicine,118453,Home,0,Pennsylvania
124550,15243-1008,DO-M,Pittsburgh,PA,2003,38,Family Medicine,118467,Home,0,Pennsylvania
40765,18643-2742,DO-M,West Pittston,PA,1980,68,Family Medicine,118453,Business,0,Pennsylvania
27858,16127-1937,DO-M,Grove City,PA,1968,72,Family Medicine,118447,Home,14,Pennsylvania
149454,17408-9230,DO-M,York,PA,2008,35,Family Medicine,118467,Home,3,Pennsylvania
47504,19001-2704,DO-M,Abington,PA,1987,53,Family Medicine,118453,Home,0,Pennsylvania
72940,19141-3032,DO-M,Philadelphia,PA,1999,43,Family Medicine,118453,Business,0,Pennsylvania
40240,19114-1545,DO-M,Philadelphia,PA,1983,56,Family Medicine,118453,Home,0,Pennsylvania
25607,19003-1728,DO-M,Ardmore,PA,1962,79,Family Medicine,118453,Home,14,Pennsylvania
124615,17007-9445,DO-M,Boiling Sprgs,PA,2003,37,Family Medicine,118467,Home,0,Pennsylvania
24209,19066-1119,DO-M,Merion Station,PA,1959,86,Family Medicine,118453,Home,14,Pennsylvania
59574,19145-4324,DO-M,Philadelphia,PA,1993,46,Family Medicine,118453,Business,0,Pennsylvania
38668,18951-1681,DO-M,Quakertown,PA,1981,67,Family Medicine,118453,Business,0,Pennsylvania
62529,17522-2415,DO-M,Ephrata,PA,1994,49,Family Medicine,118466,Business,0,Pennsylvania
47506,19149-1421,DO-M,Philadelphia,PA,1988,55,Family Medicine,118453,Home,0,Pennsylvania
40242,19082-2448,DO-M,Upper Darby,PA,1980,58,Family Medicine,118453,Business,0,Pennsylvania
74359,15601-9781,DO-M,Greensburg,PA,2001,41,Family Medicine,118467,Home,0,Pennsylvania
38522,19148-2128,DO-M,Philadelphia,PA,1982,57,Family Medicine,118453,Business,0,Pennsylvania
25967,19115-2728,DO-M,Philadelphia,PA,1963,81,Family Medicine,118453,Home,14,Pennsylvania
40788,19128-1751,DO-M,Philadelphia,PA,1983,57,Family Medicine,118459,Business,0,Pennsylvania
136890,16635-8338,DO-M,Duncansville,PA,2003,49,Family Medicine,118459,Home,0,Pennsylvania
140394,19020-2071,DO-M,Bensalem,PA,2004,36,Family Medicine,118464,Business,0,Pennsylvania
46303,16509-1614,DO-M,Erie,PA,1986,53,Family Medicine,118453,Home,0,Pennsylvania
69191,16148-3939,DO-M,Hermitage,PA,1997,43,Family Medicine,118461,Home,0,Pennsylvania
34539,19145-4324,DO-M,Philadelphia,PA,1976,69,Family Medicine,118453,Business,14,Pennsylvania
176635,15206-1421,DO-M,Pittsburgh,PA,2011,30,Family Medicine,118467,Home,1,Pennsylvania
76652,16335-6545,DO-M,Meadville,PA,2000,42,Family Medicine,118467,Home,0,Pennsylvania
55506,16434-0211,DO-M,Spartansburg,PA,1990,53,Family Medicine,118465,Business,0,Pennsylvania
140614,16441-4735,DO-M,Waterford,PA,2004,35,Family Medicine,118467,Home,0,Pennsylvania
29885,19104-1753,DO-M,Philadelphia,PA,1972,67,Family Medicine,118445,Business,0,Pennsylvania
61418,18235-9680,DO-M,Lehighton,PA,1994,45,Family Medicine,118453,Home,0,Pennsylvania
28941,19608-9537,DO-M,Sinking Spring,PA,1970,70,Family Medicine,118453,Home,14,Pennsylvania
160813,18966-3081,DO-M,Southampton,PA,2008,32,Family Medicine,118464,Home,3,Pennsylvania
25613,19047-8028,DO-M,Langhorne,PA,1962,77,Family Medicine,118453,Home,14,Pennsylvania
186316,15010-1648,DO-M,Beaver Falls,PA,2012,30,Family Medicine,118453,Home,5,Pennsylvania
75198,18049-2017,DO-M,Emmaus,PA,2000,40,Family Medicine,118453,Business,0,Pennsylvania
53911,19116-2734,DO-M,Philadelphia,PA,1990,49,Family Medicine,118453,Home,0,Pennsylvania
66109,19116-3961,DO-M,Philadelphia,PA,1996,45,Family Medicine,118445,Business,0,Pennsylvania
40248,19025-1700,DO-M,Dresher,PA,1983,63,Family Medicine,118453,Business,0,Pennsylvania
55597,19341-3102,DO-M,Exton,PA,1991,49,Family Medicine,118453,Home,0,Pennsylvania
85804,17402-4985,DO-M,York,PA,2002,39,Family Medicine,118467,Home,0,Pennsylvania
46307,15143-9105,DO-M,Sewickley,PA,1986,64,Family Medicine,118453,Home,0,Pennsylvania
25119,19103-6041,DO-M,Philadelphia,PA,1961,78,Family Medicine,118453,Home,14,Pennsylvania
184468,15650-1072,DO-M,Latrobe,PA,2012,27,Family Medicine,118467,Home,5,Pennsylvania
25121,16401-1306,DO-M,Albion,PA,1961,78,Family Medicine,118447,Business,14,Pennsylvania
40250,17057-3257,DO-M,Middletown,PA,1980,64,Family Medicine,118453,Business,0,Pennsylvania
72056,19464-3224,DO-M,Pottstown,PA,1998,44,Family Medicine,118467,Business,0,Pennsylvania
34542,19348-1799,DO-M,Kennett Square,PA,1976,63,Family Medicine,118453,Home,0,Pennsylvania
70678,17112-1002,DO-M,Harrisburg,PA,1998,43,Family Medicine,118453,Business,0,Pennsylvania
66582,17404-1306,DO-M,York,PA,1996,43,Family Medicine,118453,Home,0,Pennsylvania
177175,15650-1167,DO-M,Latrobe,PA,2011,29,Family Medicine,118459,Home,1,Pennsylvania
36087,15642-1438,DO-M,Irwin,PA,1978,62,Family Medicine,118453,Business,0,Pennsylvania
43029,15668-1142,DO-M,Murrysville,PA,1984,56,Family Medicine,118459,Home,0,Pennsylvania
150904,18202-8240,DO-M,Hazleton,PA,2006,34,Family Medicine,118453,Home,0,Pennsylvania
66486,18914-3742,DO-M,Chalfont,PA,1996,47,Family Medicine,118453,Home,0,Pennsylvania
47512,19422-1935,DO-M,Blue Bell,PA,1987,51,Family Medicine,118453,Home,0,Pennsylvania
66529,16150-8314,DO-M,Sharpsville,PA,1996,43,Family Medicine,118453,Home,0,Pennsylvania
66487,16148-4505,DO-M,Hermitage,PA,1996,44,Family Medicine,118453,Business,0,Pennsylvania
51926,17601-5075,DO-M,Lancaster,PA,1989,52,Family Medicine,118459,Home,0,Pennsylvania
47513,19341-2547,DO-M,Exton,PA,1987,57,Family Medicine,118453,Business,0,Pennsylvania
26704,19085-1726,DO-M,Villanova,PA,1965,78,Family Medicine,118453,Home,14,Pennsylvania
66489,19020-4366,DO-M,Bensalem,PA,1996,44,Family Medicine,118453,Business,0,Pennsylvania
72947,15219-4738,DO-M,Pittsburgh,PA,1999,41,Family Medicine,118453,Business,0,Pennsylvania
167624,18914-3102,DO-M,Chalfont,PA,2009,31,Family Medicine,118453,Home,3,Pennsylvania
159460,16602-5355,DO-M,Altoona,PA,2008,33,Family Medicine,118453,Home,0,Pennsylvania
177506,17701-3341,DO-M,Williamsport,PA,2011,30,Family Medicine,118465,Home,1,Pennsylvania
33286,15237-2160,DO-M,Pittsburgh,PA,1975,64,Family Medicine,118446,Business,0,Pennsylvania
74627,15317,DO-M,Canonsburg,PA,2000,40,Family Medicine,118445,Home,0,Pennsylvania
59580,19136-2786,DO-M,Philadelphia,PA,1993,47,Family Medicine,118453,Business,0,Pennsylvania
159645,15317-4874,DO-M,Canonsburg,PA,2008,31,Family Medicine,118453,Home,0,Pennsylvania
43387,18444-7797,DO-M,Roaring Brook Twp,PA,1984,56,Family Medicine,118453,Home,0,Pennsylvania
45939,19027-3061,DO-M,Elkins Park,PA,1987,57,Family Medicine,118462,Home,0,Pennsylvania
39009,15207-1091,DO-M,Pittsburgh,PA,1981,61,Family Medicine,118453,Business,0,Pennsylvania
75202,19003-2811,DO-M,Ardmore,PA,2000,42,Family Medicine,118453,Home,0,Pennsylvania
81387,15601-5935,DO-M,Greensburg,PA,2001,40,Family Medicine,118461,Home,0,Pennsylvania
176148,19147-5819,DO-M,Philadelphia,PA,2008,32,Family Medicine,118453,Home,0,Pennsylvania
35453,19047-1010,DO-M,Langhorne,PA,1977,62,Family Medicine,118453,Business,0,Pennsylvania
57280,19512-1467,DO-M,Boyertown,PA,1992,48,Family Medicine,118453,Business,0,Pennsylvania
40262,17112-3247,DO-M,Harrisburg,PA,1980,61,Family Medicine,118453,Business,0,Pennsylvania
58902,18064-9577,DO-M,Nazareth,PA,1992,47,Family Medicine,118465,Home,0,Pennsylvania
60318,18925-1050,DO-M,Furlong,PA,1993,52,Family Medicine,118463,Home,0,Pennsylvania
71481,19083-4717,DO-M,Havertown,PA,1998,41,Family Medicine,118463,Home,0,Pennsylvania
29907,17043-1406,DO-M,Lemoyne,PA,1972,67,Family Medicine,118453,Home,0,Pennsylvania
74826,19403-1871,DO-M,Norristown,PA,2000,40,Family Medicine,118446,Home,0,Pennsylvania
25627,19120-4432,DO-M,Philadelphia,PA,1962,78,Family Medicine,118453,Business,14,Pennsylvania
46312,19426-2877,DO-M,Collegeville,PA,1986,54,Family Medicine,118453,Home,0,Pennsylvania
76656,16401-1306,DO-M,Albion,PA,2000,47,Family Medicine,118467,Business,0,Pennsylvania
61428,18103-6207,DO-M,Allentown,PA,1995,61,Family Medicine,118453,Business,0,Pennsylvania
36093,16509-1567,DO-M,Erie,PA,1978,63,Family Medicine,118453,Business,0,Pennsylvania
70685,17701-3246,DO-M,Williamsport,PA,1998,41,Family Medicine,118453,Business,0,Pennsylvania
70686,19050-1135,DO-M,Lansdowne,PA,1998,44,Family Medicine,118453,Home,0,Pennsylvania
36096,19152-4015,DO-M,Philadelphia,PA,1978,63,Family Medicine,118453,Business,0,Pennsylvania
33301,19438-3131,DO-M,Harleysville,PA,1975,73,Family Medicine,118453,Home,14,Pennsylvania
44859,18062-0487,DO-M,Macungie,PA,1985,54,Family Medicine,118453,Business,0,Pennsylvania
53921,18624-0762,DO-M,Lake Harmony,PA,1990,50,Family Medicine,118453,Home,0,Pennsylvania
2038,17602-3815,DO-M,Lancaster,PA,1951,89,Family Medicine,118453,Home,14,Pennsylvania
48118,16146-1135,DO-M,Sharon,PA,1987,63,Family Medicine,118447,Home,0,Pennsylvania
36746,19138-0299,DO-M,Philadelphia,PA,1979,66,Family Medicine,118453,Business,0,Pennsylvania
146073,15317-3309,DO-M,Canonsburg,PA,2005,36,Family Medicine,118453,Home,0,Pennsylvania
47519,19118-2718,DO-M,Philadelphia,PA,1987,52,Family Medicine,118453,Business,0,Pennsylvania
159330,16678-9029,DO-M,Saxton,PA,2008,32,Family Medicine,118467,Home,0,Pennsylvania
59108,16262-3601,DO-M,Worthington,PA,1993,47,Family Medicine,118442,Home,0,Pennsylvania
146075,19096-2106,DO-M,Wynnewood,PA,2005,34,Family Medicine,118453,Business,0,Pennsylvania
36748,17522-1901,DO-M,Ephrata,PA,1979,64,Family Medicine,118453,Business,0,Pennsylvania
47520,19438-2428,DO-M,Harleysville,PA,1987,52,Family Medicine,118453,Business,0,Pennsylvania
46314,19063-5139,DO-M,Media,PA,1986,56,Family Medicine,118453,Business,0,Pennsylvania
75210,19565-9606,DO-M,Wernersville,PA,2000,39,Family Medicine,118453,Home,0,Pennsylvania
36506,17402-4629,DO-M,York,PA,1978,63,Family Medicine,118457,Business,0,Pennsylvania
47642,19106-3574,DO-M,Philadelphia,PA,1987,52,Family Medicine,118453,Home,0,Pennsylvania
28968,17601-3952,DO-M,Lancaster,PA,1970,69,Family Medicine,118453,Home,4,Pennsylvania
36749,19426-3954,DO-M,Collegeville,PA,1979,62,Family Medicine,118453,Business,0,Pennsylvania
28542,19136-3533,DO-M,Philadelphia,PA,1969,71,Family Medicine,118453,Business,14,Pennsylvania
34879,19124-4800,DO-M,Philadelphia,PA,1977,61,Family Medicine,118445,Business,0,Pennsylvania
65079,16148-5407,DO-M,Hermitage,PA,1995,47,Family Medicine,118459,Home,0,Pennsylvania
39478,16504-2446,DO-M,Erie,PA,1983,68,Family Medicine,118446,Business,0,Pennsylvania
72955,18034-9676,DO-M,Center Valley,PA,1999,40,Family Medicine,118453,Home,0,Pennsylvania
159277,16851-0654,DO-M,Lemont,PA,2008,31,Family Medicine,118467,Home,0,Pennsylvania
55610,18052-7108,DO-M,Whitehall,PA,1991,51,Family Medicine,118453,Home,0,Pennsylvania
28544,19085-1405,DO-M,Villanova,PA,1969,71,Family Medicine,118442,Home,14,Pennsylvania
46404,17543-9348,DO-M,Lititz,PA,1986,53,Family Medicine,118453,Home,0,Pennsylvania
171243,15601-3827,DO-M,Greensburg,PA,2010,30,Family Medicine,118459,Home,1,Pennsylvania
43394,18235-,DO-M,Lehighton,PA,1984,55,Family Medicine,118453,Business,0,Pennsylvania
59592,19335-1152,DO-M,Downingtown,PA,1993,49,Family Medicine,118453,Business,0,Pennsylvania
80761,17402-8253,DO-M,York,PA,2001,39,Family Medicine,118453,Home,0,Pennsylvania
149460,16508-1552,DO-M,Erie,PA,2006,34,Family Medicine,118467,Business,0,Pennsylvania
35460,17018-8902,DO-M,Dauphin,PA,1977,66,Family Medicine,118453,Business,0,Pennsylvania
146078,19352-1625,DO-M,Lincoln University,PA,2005,34,Family Medicine,118453,Home,0,Pennsylvania
156664,19352-1625,DO-M,Lincoln University,PA,2007,34,Family Medicine,118453,Home,0,Pennsylvania
176649,17403-2608,DO-M,York,PA,2011,29,Family Medicine,118467,Business,1,Pennsylvania
146079,18612-9180,DO-M,Dallas,PA,2005,34,Family Medicine,118453,Home,0,Pennsylvania
177910,19403-2989,DO-M,Norristown,PA,2011,30,Family Medicine,118453,Home,1,Pennsylvania
75212,18360-1027,DO-M,Stroudsburg,PA,2000,40,Family Medicine,118453,Business,0,Pennsylvania
36752,17022-2221,DO-M,Elizabethtown,PA,1979,67,Family Medicine,118453,Home,0,Pennsylvania
